-1000,1.2246e-13,146.89
-999.98,-5.6854,146.86
-999.98,5.9116,10.326
-999.93,-11.664,92.489
-999.93,11.83,30.538
-999.85,-17.452,79.29
-999.85,17.452,38.197
-999.74,22.765,42.217
-999.72,-23.62,72.915
-999.59,28.655,45.015
-999.56,-29.526,69.455
-999.39,-34.899,67.394
-999.39,34.899,47.001
-999.18,-40.461,65.85
-999.17,40.787,48.339
-998.94,-46.093,64.685
-998.91,46.665,49.349
-998.63,-52.336,63.69
-998.63,52.336,50.115
-998.31,-58.044,62.974
-998.28,58.606,50.793
-997.96,-63.839,62.38
-997.93,64.326,51.298
-997.56,-69.756,61.877
-997.56,69.756,51.704
-997.17,75.17,52.049
-997.14,-75.563,61.46
-996.7,81.216,52.376
-996.68,-81.477,61.095
-996.19,-87.156,60.791
-996.19,87.156,52.655
-995.66,93.093,52.897
-995.63,-93.388,60.499
-995.1,98.831,53.104
-995.08,-99.099,60.264
-994.87,-8.6527,107.25
-994.81,16.838,37.333
-994.68,-28.291,69.574
-994.6,-21.577,74.042
-994.58,24.052,42.63
-994.56,-15.125,82.583
-994.53,-1.9599,1628.5
-994.52,-104.53,60.066
-994.52,104.53,53.287
-994.49,10.043,26.373
-994.46,30.946,45.514
-994.06,-35.386,66.729
-993.97,3.7338,8.1143
-993.93,-110,59.882
-993.86,110.67,53.458
-993.78,-47.525,63.974
-993.76,37.414,47.263
-993.52,43.867,48.532
-993.28,-41.261,65.127
-993.26,-115.93,59.7
-993.25,116.02,53.596
-993.17,56.301,50.201
-992.99,49.958,49.425
-992.91,-54.06,62.958
-992.62,69.6,51.342
-992.61,-59.728,62.302
-992.55,63.162,50.821
-992.55,-121.87,59.536
-992.55,121.87,53.728
-992.17,-66.121,61.687
-992.11,76.943,51.797
-991.85,-71.833,61.245
-991.85,-127.45,59.395
-991.82,127.62,53.846
-991.56,-78.418,60.821
-991.12,132.96,53.947
-991.09,83.51,52.1
-991.07,-133.31,59.257
-990.77,-91.239,60.172
-990.72,-84.461,60.451
-990.27,89.748,52.355
-990.27,-139.17,59.13
-990.27,139.17,54.05
-989.99,-97.952,59.877
-989.79,20.249,40.004
-989.76,-5.116,159.13
-989.64,-31.722,67.58
-989.45,-144.87,59.016
-989.38,145.32,54.143
-989.37,95.8,52.561
-989.32,107.52,53.017
-989.24,-104.6,59.624
-989.24,-11.767,90.668
-989.23,27.513,43.927
-989.19,-25.095,70.826
-989.07,13.556,32.993
-989,-18.459,76.728
-988.87,101.52,52.759
-988.69,-111.24,59.42
-988.58,-150.72,58.906
-988.5,151.24,54.222
-988.41,33.655,45.967
-988.32,-50.017,63.1
-988.3,6.9672,15.644
-988.07,40.748,47.601
-987.82,73.116,51.25
-987.69,59.769,50.177
-987.69,-156.43,58.806
-987.69,156.43,54.289
-987.63,-43.685,64.109
-987.63,118.47,53.263
-987.48,-117.9,59.187
-987.35,0.39142,109.03
-987.28,-62.103,61.612
-987.15,53.249,49.445
-987,112.89,53.034
-986.99,46.832,48.577
-986.86,-37.18,65.546
-986.82,161.81,54.351
-986.75,-162.22,58.709
-986.72,-74.431,60.643
-986.48,67.081,50.719
-986.34,124.3,53.346
-986.24,-123.41,58.996
-986.13,79.616,51.532
-986.04,135.41,53.639
-986,-55.77,62.153
-985.99,-129.54,58.888
-985.84,167.68,54.412
-985.79,-167.98,58.618
-985.66,-87.934,59.877
-985.3,-68.036,60.955
-985.19,-135.72,58.751
-985,-80.51,60.163
-984.82,-94.543,59.56
-984.81,-173.65,58.534
-984.81,173.65,54.469
-984.8,86.034,51.784
-984.8,141.93,53.718
-984.69,129.87,53.385
-984.46,23.996,42.019
-984.2,-7.1395,119.44
-984.06,-141.39,58.606
-983.96,-101.07,59.286
-983.96,-29.711,67.868
-983.84,179.05,54.517
-983.82,148.75,53.817
-983.81,-179.23,58.454
-983.8,92.591,52.024
-983.65,-146.84,58.532
-983.63,106.38,52.564
-983.45,-14.68,82.146
-983.39,-107.59,59.069
-983.37,-22.186,72.348
-983.37,17.604,37.488
-983.11,-114.11,58.904
-983.07,37.111,46.506
-982.78,184.76,54.563
-982.76,-184.89,58.377
-982.68,99.53,52.235
-982.48,-152.17,58.405
-982.47,11.095,28.334
-982.35,-48.708,62.773
-982.32,155.97,53.879
-982.13,-157.81,58.351
-982.12,62.797,50.07
-982.01,73.82,50.888
-981.94,30.125,44.471
-981.63,118.77,52.835
-981.63,-190.81,58.299
-981.63,190.81,54.607
-981.52,4.4487,0.79813
-981.42,162.56,53.967
-981.21,-61.282,61.17
-981.11,-41.58,63.955
-981.09,56.482,49.395
-980.95,-163.68,58.237
-980.79,-73.824,60.184
-980.75,136.63,53.283
-980.67,43.264,47.585
-980.54,49.923,48.585
-980.49,112.84,52.561
-980.47,196.67,54.645
-980.47,-196.68,58.225
-980.42,-85.094,59.565
-980.36,-125.92,58.481
-980.21,-2.3105,630.03
-979.99,-132.72,58.364
-979.94,-119.41,58.549
-979.88,169.27,54.005
-979.79,-34.564,65.664
-979.7,80.496,51.13
-979.66,-169.21,58.124
-979.5,124.75,52.862
-979.43,143.86,53.373
-979.35,-202.15,58.16
-979.31,202.37,54.679
-979.11,-91.617,59.194
-978.9,-54.361,61.706
-978.86,-174.9,58.056
-978.84,68.512,50.301
-978.66,151.16,53.496
-978.54,-139.27,58.181
-978.26,87.227,51.381
-978.24,-10.208,95.461
-978.23,174.69,54.005
-978.16,-98.153,58.898
-978.15,-207.91,58.092
-978.15,207.91,54.709
-978.09,-67.284,60.402
-978.05,23.5,41.387
-978.04,-26.44,68.92
-977.85,-180.81,57.978
-977.78,-145.99,58.065
-977.77,180.54,54.099
-977.7,-18.287,75.704
-977.69,131.17,52.912
-977.6,106.11,52.121
-977.51,-104.91,58.656
-977.46,-111.94,58.489
-977.44,-79.596,59.579
-977.35,94.204,51.635
-977.29,186.6,54.194
-977.23,-186.78,57.939
-977,35.639,45.774
-976.9,-213.69,58.027
-976.89,213.74,54.736
-976.63,-152.43,57.934
-976.59,16.455,36.018
-976.42,-158.34,57.891
-976.02,158.6,53.478
-975.83,192.97,54.222
-975.76,165.2,53.612
-975.74,218.93,54.761
-975.73,-46.809,62.496
-975.73,-193.23,57.835
-975.7,100.62,51.78
-975.65,-219.34,57.966
-975.46,9.4213,24.033
-975.4,61.977,49.537
-975,138.52,52.914
-974.83,74.794,50.454
-974.57,118.72,52.324
-974.55,-163.94,57.727
-974.43,198.65,54.238
-974.37,-224.95,57.905
-974.37,224.95,54.784
-974.35,-60.246,60.687
-974.34,-129.19,57.953
-974.31,2.2386,32.036
-974.21,54.885,48.761
-974.08,-39.252,63.852
-974,29.425,43.747
-973.98,111.67,52.058
-973.82,-86.717,58.953
-973.8,-198.35,57.702
-973.8,41.588,46.842
-973.79,145.87,53.012
-973.65,-73.587,59.602
-973.6,-123.06,57.977
-973.55,47.976,47.858
-973.41,-229.09,57.863
-973.4,-204.38,57.697
-973.36,-170.24,57.621
-973.22,-5.3406,148.31
-973.19,-135.36,57.791
-973.18,152.89,53.138
-973.09,-31.1,66.266
-973.02,230.72,54.803
-972.99,204.48,54.253
-972.83,-116.41,58.028
-972.72,-176.53,57.568
-972.68,81.667,50.707
-972.58,125.97,52.397
-972.44,210.16,54.331
-972.43,-233.22,57.822
-972.14,-93.988,58.542
-972.11,170.76,53.468
-972.1,-13.742,82.84
-972.09,-142.58,57.637
-972.05,-22.393,71.025
-971.8,-189.29,57.514
-971.79,-210.31,57.602
-971.78,177.07,53.582
-971.68,-182.9,57.491
-971.66,236.39,54.82
-971.63,-52.79,61.277
-971.6,89.654,51.028
-971.55,189.07,53.824
-971.54,183.15,53.696
-971.35,-237.66,57.776
-971.33,-101.17,58.255
-971.31,68.139,49.758
-971.16,-108.59,58.055
-971.14,-149.85,57.511
-970.92,22.234,40.27
-970.8,133.37,52.474
-970.63,-67.115,59.789
-970.52,220.66,54.408
-970.46,-215.78,57.532
-970.34,-157.19,57.413
-970.3,-241.92,57.733
-970.3,241.92,54.835
-970.18,-80.809,58.921
-969.93,97.211,51.238
-969.93,163.73,53.152
-969.84,214.99,54.24
-969.54,105.39,51.523
-969.43,-222.11,57.494
-969.24,14.968,33.984
-969.21,35.926,45.355
-968.96,194.99,53.758
-968.8,-247.84,57.676
-968.79,141.26,52.536
-968.78,247.93,54.849
-968.64,157.22,52.911
-968.5,226.53,54.38
-968.48,-44.711,62.226
-968.46,60.133,48.905
-968.41,-164.99,57.238
-968.1,201.02,53.822
-968.08,7.4709,17.288
-967.99,-193.98,57.228
-967.85,-200.8,57.243
-967.79,113.59,51.681
-967.72,149.18,52.654
-967.56,-129.16,57.413
-967.42,-35.789,64.167
-967.33,-253.53,57.622
-967.33,75.025,49.954
-967.32,253.55,54.859
-967.26,-227.41,57.365
-967.15,-60.292,60.072
-967.1,121.05,51.862
-967.08,-137.15,57.287
-967.05,-0.3927,206.87
-966.94,-232.83,57.386
-966.93,232.48,54.387
-966.92,-172.56,57.11
-966.88,-206.73,57.196
-966.87,51.966,47.941
-966.85,-88.669,58.308
-966.76,-121.37,57.46
-966.75,208.22,53.871
-966.51,-26.859,67.58
-966.35,-8.7648,101.84
-966.33,-74.46,58.947
-966.32,84.133,50.392
-966.29,-179.18,57.063
-966.19,43.747,46.735
-966.15,28.591,42.982
-966.09,-187.04,57.059
-966.05,-113.37,57.545
-965.94,-17.71,75.167
-965.93,-258.82,57.573
-965.93,258.82,54.869
-965.66,188.82,53.387
-965.58,-145.44,57.1
-965.39,182.12,53.225
-965.38,175.37,53.079
-965.37,238.52,54.398
-965.35,128.74,51.959
-964.99,220.56,53.997
-964.92,-96.681,57.873
-964.89,-238.42,57.276
-964.75,168.72,52.889
-964.71,-218.57,57.1
-964.57,-104.58,57.625
-964.55,-263.91,57.527
-964.52,-53.289,60.604
-964.5,264.09,54.876
-964.27,92.062,50.626
-964.26,-212.04,57.021
-964.24,-152.39,56.955
-964.18,-159.85,56.92
-964.11,66.653,49.16
-963.96,244.75,54.425
-963.89,-244.39,57.256
-963.81,136.65,52.061
-963.37,214.34,53.75
-963.09,21.248,39.234
-963.07,100.25,50.879
-962.98,-269.56,57.475
-962.91,269.81,54.881
-962.89,161.56,52.595
-962.87,-67.612,59.111
-962.74,-82.389,58.242
-962.71,202.45,53.456
-962.59,227.01,53.954
-962.51,-197.49,56.812
-962.43,145.03,52.174
-962.37,153.68,52.377
-962.35,-250.6,57.201
-962.32,251.21,54.44
-962.19,195.42,53.272
-962.18,-168.3,56.743
-962.07,108.11,51.095
-961.87,-224.41,56.921
-961.82,35.605,44.829
-961.55,13.455,31.61
-961.42,-46.868,61.249
-961.3,-232.29,56.939
-961.26,-275.64,57.42
-961.26,275.64,54.885
-961.21,58.119,48.232
-961.1,-183.03,56.662
-961.09,79.135,49.769
-961.08,-39.358,62.676
-960.9,-140.93,56.768
-960.87,-257.16,57.159
-960.85,-204.42,56.714
-960.75,-133.25,56.829
-960.73,233.48,53.952
-960.64,257.88,54.457
-960.55,116.18,51.253
-960.52,5.3158,5.7987
-960.33,-190.61,56.619
-960.32,-125.73,56.888
-960.29,-30.876,65.167
-959.85,-3.3918,248.49
-959.78,208.44,53.367
-959.73,-117.8,56.964
-959.68,-21.771,70.284
-959.6,281.38,54.888
-959.58,-281.43,57.368
-959.56,-90.909,57.639
-959.54,-175.74,56.533
-959.53,188.05,52.926
-959.5,-12.416,84.743
-959.45,-109.4,57.105
-959.4,124.11,51.407
-959.29,49.588,47.151
-959.2,-263.97,57.11
-959.15,-60.411,59.397
-959.08,240.02,53.966
-959.03,220.83,53.567
-958.87,-239.24,56.815
-958.81,180.72,52.72
-958.81,72.022,49.181
