,,,stan,er
-825.72,494.79,-0.49938,-0.312962492,-59.56544725
-825.62,564.23,-0.55882,-0.345519462,-61.73329198
-825.47,477.98,-0.48471,-0.304709497,-59.07282339
-825.47,364.92,-0.38103,-0.243679116,-56.36547212
-825.3,-316.4,0.30987,0.199563578,55.2738244
-824.86,274.67,-0.29383,-0.189862754,-54.75915848
-824.85,311.45,-0.32992,-0.212398559,-55.33062061
-824.82,-555.95,0.52533,0.325258379,61.5115961
-824.81,486.3,-0.49239,-0.309184333,-59.25451199
-824.68,235.16,-0.2545,-0.165020538,-54.22322739
-824.54,-109.52,0.10246,0.067277937,52.29361172
-824.5,-422.2,0.40925,0.259776873,57.53904293
-824.25,-395.26,0.38469,0.24523737,56.86434762
-824.23,460.54,-0.46979,-0.296381636,-58.50847123
-824.15,468.5,-0.47695,-0.300507918,-58.71461997
-824.07,534.93,-0.53496,-0.332979422,-60.65857659
-823.66,-537.71,0.51074,0.317594571,60.81509135
-823.64,394.69,-0.40981,-0.261250339,-56.86486844
-823.63,40.774,-0.054388,-0.035411552,-53.58829612
-823.57,353.79,-0.37122,-0.237952384,-56.0060018
-823.28,-81.554,0.073579,0.048463008,51.82507987
-823.17,-468.36,0.45122,0.284377454,58.66939994
-823.14,68.11,-0.083017,-0.054171259,-53.24915994
-823.09,-281.85,0.27707,0.179332087,54.50107388
-822.99,-524.02,0.49953,0.311579701,60.32174039
-822.88,180.69,-0.19971,-0.130062493,-53.54926389
-822.86,-487.84,0.46847,0.294254634,59.20564929
-822.74,559.13,-0.55619,-0.344717149,-61.34677413
-822.71,-457.64,0.44195,0.27911697,58.33863487
-822.71,-568.47,0.53686,0.33183083,61.78725792
-822.69,-448.45,0.43377,0.274384075,58.08862069
-822.67,547.58,-0.54649,-0.339521174,-60.95903349
-822.53,-496.06,0.47578,0.298434504,59.42526553
-822.29,569.07,-0.56476,-0.349377642,-61.64743609
-822.23,-239.31,0.23521,0.152970749,53.7614225
-822.15,-550.05,0.52191,0.323940581,61.11287993
-821.92,-350.65,0.3439,0.220860298,55.70928931
-821.78,342.19,-0.36083,-0.231809025,-55.65830558
-821.68,110.48,-0.12739,-0.083209951,-53.09467017
-821.66,-479.12,0.46146,0.290469932,58.86670176
-821.44,-438.99,0.42587,0.269972347,57.74578586
-821.4,-504.38,0.48357,0.302997617,59.59531439
-821.36,-512,0.49015,0.30667426,59.82756422
-821.17,413.49,-0.4284,-0.27266999,-57.11299946
-821.14,514.69,-0.51916,-0.324851776,-59.81442577
-821.11,-384.94,0.37649,0.240717129,56.4034936
-821.1,331.32,-0.35061,-0.225604961,-55.40881665
-821.09,-327.76,0.32236,0.207718563,55.19075233
-820.95,165.77,-0.18479,-0.120543312,-53.2975968
-820.92,-372.31,0.36476,0.233665444,56.10352744
-820.85,-561.57,0.53222,0.32973111,61.41030785
-820.81,-176.4,0.17195,0.112517509,52.82066003
-820.79,-0.52558,-0.011133,-0.007053868,-57.82829222
-820.77,-214.6,0.21079,0.137493644,53.30890523
-820.64,507.34,-0.51304,-0.321537626,-59.55830925
-820.54,431.76,-0.44551,-0.282859606,-57.50216391
-820.25,522.45,-0.52635,-0.329001808,-59.98392302
-820.15,529.49,-0.53248,-0.332389113,-60.19778597
-820.09,-151.8,0.14684,0.096300211,52.4814936
-819.94,-530.7,0.50686,0.316170101,60.31243889
-819.92,299,-0.3195,-0.206429034,-54.77473935
-819.88,383.98,-0.40141,-0.25672531,-56.35778194
-819.75,540.39,-0.54203,-0.337688529,-60.51181906
-819.67,553.01,-0.55278,-0.343524685,-60.91420047
-819.51,-413.37,0.40349,0.257064163,56.96081279
-819.43,220.44,-0.24108,-0.156870555,-53.6808487
-819.39,-28.237,0.018028,0.01210614,48.91617025
-819.25,-543.86,0.51835,0.322570496,60.6935559
-819.23,-305.07,0.30108,0.194710301,54.6297238
-819.22,499.05,-0.50654,-0.31815937,-59.20951818
-819.15,-573.58,0.5431,0.335859318,61.70460999
-819.15,573.58,-0.57034,-0.353000698,-61.56908579
-819,447.43,-0.46056,-0.291890388,-57.78525748
-818.98,-56.09,0.047323,0.031344246,50.97826796
-818.96,564.55,-0.5629,-0.349093029,-61.2464166
-818.65,-429.57,0.41869,0.266165155,57.30458773
-818.64,-268.82,0.26567,0.172547395,53.96929061
-818.16,-555.5,0.5287,0.328378924,61.00302443
-818.11,-518.07,0.4971,0.311120741,59.77719729
-817.9,473.97,-0.48502,-0.306188755,-58.40555624
-817.49,491,-0.50037,-0.314991557,-58.85187674
-817.26,-94.464,0.087716,0.05785773,51.60636195
-817.15,-537.42,0.51409,0.320651999,60.3264605
-817.07,-567.21,0.53904,0.334132433,61.32525507
-817.07,-361.44,0.35611,0.22887463,55.59173135
-817.02,126,-0.14425,-0.094403736,-52.80115637
-817.01,482.52,-0.4931,-0.310954817,-58.57609284
-816.7,577.06,-0.57467,-0.355818826,-61.50635026
-816.67,-253.15,0.25068,0.163224135,53.58022844
-816.62,403.32,-0.42103,-0.268942105,-56.55042196
-816.55,558.72,-0.55939,-0.347723832,-60.87191878
-816.5,259.97,-0.28185,-0.183074668,-53.95357715
-816.25,546.19,-0.54895,-0.342154403,-60.43926239
-816.2,372.68,-0.3923,-0.251709056,-55.85454368
-816.11,456.85,-0.47054,-0.298153878,-57.81783643
-816.09,26.718,-0.039922,-0.026017136,-53.4450191
-816.02,82.552,-0.09883,-0.064727469,-52.68633469
-815.86,-578.25,0.54884,0.339572418,61.62679041
-815.74,321.55,-0.34315,-0.221601706,-54.84989086
-815.72,534.54,-0.53928,-0.336993257,-60.02694067
-815.69,285.29,-0.3074,-0.199278204,-54.25670925
-815.69,-403.22,0.39587,0.253050788,56.43895163
-815.63,-473.68,0.45974,0.290475882,58.27131558
-815.53,-341.32,0.33754,0.217679797,55.06262138
-815.21,204.64,-0.22606,-0.147539481,-53.2200054
-815.17,569.88,-0.56958,-0.353455031,-61.14638361
-815.17,-136.25,0.13162,0.086617377,51.95565128
-815.16,422.36,-0.43942,-0.280091046,-56.88470098
-815.14,-463.29,0.45076,0.285389496,57.94554694
-815.03,-548.96,0.525,0.326991613,60.55457675
-814.92,-525.11,0.50486,0.31599526,59.76821944
-814.89,-491.72,0.47601,0.299862332,58.74284609
-814.75,-501.05,0.48421,0.304516729,59.00932643
-814.46,439.55,-0.4556,-0.289720967,-57.25475598
-814.43,141.88,-0.16126,-0.105612167,-52.69074107
-814.29,-561.43,0.53584,0.332982004,60.92160961
-814.23,-189.47,0.18681,0.122484095,52.51776127
-814.16,465.96,-0.47975,-0.303801527,-57.91559884
-814.07,580.77,-0.57931,-0.358840828,-61.43926622
-813.89,53.887,-0.068764,-0.045030712,-52.70466883
-813.84,-292.84,0.29101,0.188924796,54.03483582
-813.83,-483.6,0.46943,0.29630854,58.42607846
-813.61,-454.26,0.44344,0.281389287,57.58951045
-813.59,518.84,-0.5269,-0.330585096,-59.38407584
-813.48,-509.97,0.49263,0.309463411,59.18844754
-813.39,511.35,-0.52048,-0.327045215,-59.14619027
-813.26,552.39,-0.55593,-0.346548472,-60.41911758
-813.23,-572.49,0.54563,0.338421063,61.22814428
-813.22,-226.68,0.22503,0.147130651,52.94569719
-813.21,527.07,-0.53425,-0.334723733,-59.60923797
-813.16,360.94,-0.38237,-0.246055145,-55.40012404
-812.73,-444.15,0.43476,0.276468413,57.2548543
-812.71,502.8,-0.51334,-0.323175874,-58.84230263
-812.63,-121.18,0.1163,0.076709276,51.61139076
-812.53,-582.92,0.55462,0.343315754,61.5480775
-812.38,564.28,-0.56651,-0.352415811,-60.75044939
-812.32,-532.71,0.51278,0.320846682,59.8208831
-812.1,-392.59,0.38759,0.24856106,55.93351593
-812.05,-421.99,0.41488,0.264864112,56.63881281
-811.91,540.09,-0.54621,-0.341542294,-59.92455703
-811.9,392.57,-0.41306,-0.264835737,-55.96837655
-811.71,245.2,-0.26841,-0.17494697,-53.4236342
-811.68,-541.55,0.52064,0.325274909,60.06153129
-811.52,584.33,-0.5838,-0.361763907,-61.37596591
-811.42,348.7,-0.37128,-0.239478046,-55.03717585
-811.32,-555.36,0.53247,0.3317643,60.49647283
-811.32,-203.13,0.20153,0.132152751,52.49777123
-811.27,574.97,-0.57614,-0.357782453,-61.03081498
-811.15,-15.125,0.0043958,0.003159662,39.1224564
-811.06,-70.969,0.063639,0.042200938,50.799966
-811.04,309.93,-0.33349,-0.216102759,-54.32010291
-810.68,-435.07,0.42751,0.272523239,56.87102582
-810.67,-316.13,0.31502,0.204251932,54.23109899
-810.66,189.76,-0.21182,-0.13866649,-52.75500243
-810.52,-164.92,0.16229,0.106794579,51.96464291
-810.43,156.22,-0.17698,-0.116064177,-52.48460368
-810.42,-380.47,0.37695,0.242355288,55.5361155
-810.27,-567.25,0.543,0.337630311,60.82679266
-810.2,-518.07,0.50141,0.314954864,59.20058956
-810.1,271.43,-0.29543,-0.192260668,-53.66117386
-810.1,558.59,-0.56303,-0.351034583,-60.3916044
-810.01,-329.46,0.32826,0.212549042,54.43965162
-810.01,97.735,-0.11553,-0.075883174,-52.24718965
-810,494.56,-0.50752,-0.320389861,-58.40701018
-809.79,412.31,-0.43261,-0.276848953,-56.26210465
-809.63,-577.61,0.55196,0.342523304,61.14523988
-809.61,231.58,-0.25515,-0.166642087,-53.11258072
-809.58,475.94,-0.49111,-0.311118945,-57.85281091
-809.48,-42.644,0.033713,0.022508381,49.77976519
-809.2,449.39,-0.46722,-0.29736055,-57.12238901
-809.02,-587.79,0.56068,0.347250084,61.46288373
-809.02,587.79,-0.58817,-0.364616074,-61.31214216
-808.98,546.77,-0.55361,-0.346173954,-59.922488
-808.94,431.03,-0.45045,-0.287557065,-56.64716868
-808.83,335.36,-0.35934,-0.232427978,-54.60273055
-808.81,485.72,-0.50029,-0.316500496,-58.06926234
-808.77,12.743,-0.025271,-0.016428632,-53.82291255
-808.57,-279.98,0.28008,0.182530019,53.44325381
-808.38,568.86,-0.57272,-0.356591395,-60.60959641
-808.21,-548.81,0.52875,0.330365866,60.04982783
-808.19,-368.58,0.36665,0.236367992,55.11829514
-808.18,-468.33,0.45881,0.291148074,57.58647927
-808.17,-353.72,0.35244,0.227675375,54.7993498
-807.95,-105.75,0.10075,0.066675128,51.10582203
-807.88,-495.57,0.4831,0.305087394,58.34807003
-807.78,532.84,-0.54231,-0.34024017,-59.39035071
-807.71,173.98,-0.19609,-0.128650537,-52.42066175
-807.6,-411.83,0.40759,0.26115724,56.0707256
-807.56,381.3,-0.4043,-0.260142392,-55.41488516
-807.26,-561.72,0.54014,0.336711192,60.41640791
-807.19,-526.36,0.51021,0.32039328,59.24491308
-807.16,580.76,-0.58343,-0.362540773,-60.92810614
-806.92,-239.65,0.24,0.157176036,52.69503322
-806.8,523.33,-0.5346,-0.336173888,-59.02484366
-806.61,-477.93,0.46819,0.296802275,57.7447477
-806.57,-582.97,0.55818,0.346460622,61.10921846
-806.42,-504.23,0.49147,0.310073129,58.50131905
-806.23,459.43,-0.4779,-0.304070383,-57.16755972
-806.21,-572.93,0.5501,0.342251021,60.7299809
-806.12,296.95,-0.32239,-0.209672913,-53.75853511
-806.11,553.79,-0.56128,-0.350933548,-59.93911168
-805.97,507.34,-0.52104,-0.328764052,-58.48448077
-805.78,-592.21,0.56624,0.35086104,61.38582935
-805.74,-534.85,0.5183,0.325134652,59.41087671
-805.59,592.47,-0.59413,-0.368511573,-61.22424476
-805.34,574.94,-0.57964,-0.360938256,-60.59256392
-805.34,68.581,-0.085042,-0.055955431,-51.98167361
-805.33,-265.66,0.2668,0.174402666,52.97931284
-805.15,515.56,-0.52873,-0.333226079,-58.67005432
-805.08,113.82,-0.13323,-0.087696091,-51.92239248
-804.96,214.89,-0.23927,-0.156796715,-52.59886008
-804.93,38.964,-0.05341,-0.035069056,-52.29950759
-804.87,562.28,-0.56923,-0.355482758,-60.12872272
-804.76,-449.44,0.44352,0.282812426,56.82479227
-804.61,-542.24,0.52524,0.329158797,59.57039723
-804.59,-487.52,0.47777,0.302626351,57.87455349
-804.55,401.6,-0.42499,-0.273051278,-55.64475794
-804.53,540.38,-0.55069,-0.34549385,-59.39212801
-804.3,-303.56,0.30501,0.198630942,53.55613661
-804.19,-555.85,0.537,0.335640368,59.99267424
-804.14,-512.08,0.49956,0.31502337,58.57871101
-803.81,-459.52,0.45313,0.288565278,57.02859433
-803.77,-149.94,0.14798,0.097791191,51.32242255
-803.74,469.07,-0.48798,-0.310332311,-57.24434196
-803.5,-85.861,0.080204,0.053280245,50.53234085
-803.49,369.56,-0.39482,-0.254914539,-54.8832806
-803.48,-429.15,0.42558,0.272449756,56.2049481
-803.47,440.8,-0.4622,-0.295350519,-56.49202219
-803.35,421.64,-0.44443,-0.284855641,-56.01937803
-803.33,586.35,-0.59042,-0.367085092,-60.84009212
-803.22,-1.289,-0.010294,-0.006556055,-57.0151627
-803.22,-214.62,0.21544,0.141656451,52.08626139
-803.21,499.53,-0.51564,-0.32623695,-58.05689675
-803.19,-401.21,0.39973,0.257057457,55.50219967
-803.04,-340.66,0.34192,0.221777736,54.17237356
-802.97,-567.73,0.54767,0.341631766,60.3100338
-802.85,323.33,-0.34987,-0.227235291,-53.96816129
-802.77,-179.03,0.17865,0.11784483,51.59765627
-802.68,-578.98,0.55721,0.346771608,60.68501202
-802.16,-597.11,0.57244,0.354887513,61.30181518
-802.16,597.11,-0.60009,-0.372409221,-61.13725606
-802.06,256.15,-0.28254,-0.184809627,-52.8816462
-801.9,-252.22,0.25431,0.166718321,52.53872453
-801.9,568.75,-0.57649,-0.360015202,-60.12934916
-801.82,-586.22,0.5637,0.350389207,60.87824298
-801.8,548.04,-0.55887,-0.350526835,-59.43715111
-801.65,-520.18,0.50798,0.320189283,58.64990689
-801.43,283.4,-0.31043,-0.202604541,-53.21966541
-801.4,527.72,-0.54151,-0.341068809,-58.76854902
-800.89,479.79,-0.4992,-0.317293037,-57.33090304
-800.88,-549.9,0.5339,0.334618927,59.55463254
-800.7,580.79,-0.58736,-0.366065803,-60.45202651
-800.52,490.1,-0.50869,-0.32278684,-57.59316597
-800.41,130.69,-0.15189,-0.100158863,-51.649086
-800.31,-28.466,0.018974,0.012836723,47.81030963
-800.3,-57.788,0.050486,0.03371002,49.76555811
-800.2,-440.22,0.43739,0.279915347,56.25795636
-800.18,556.48,-0.56707,-0.355319268,-59.59449762
-800.1,-389.53,0.39012,0.251672129,55.01120485
-800.09,357.54,-0.38462,-0.2491046,-54.40100248
-799.86,-591.4,0.56915,0.353675134,60.92451657
-799.66,-562.01,0.54484,0.340792315,59.87449694
-799.48,-496.93,0.48884,0.309814951,57.78450904
-799.45,591.21,-0.59685,-0.371343342,-60.72726558
-799.38,-133.21,0.13112,0.086928443,50.83670634
-799.32,-469.76,0.4647,0.295999744,56.99337899
-799.26,390.16,-0.41653,-0.26870517,-55.0137649
-799.24,-420.02,0.41918,0.26926275,55.67693649
-799.21,-528.72,0.51674,0.325520235,58.74281994
-799.2,575.07,-0.58347,-0.364332919,-60.14748332
-799.12,-574.2,0.55536,0.3465419,60.25767718
-799.08,534.92,-0.54911,-0.345739368,-58.82194802
-799.06,345.65,-0.37342,-0.242320375,-54.1017755
-798.91,451.21,-0.47414,-0.303102768,-56.42879274
-798.64,-601.82,0.57843,0.358789111,61.21726706
-798.64,601.82,-0.60616,-0.376388693,-61.04628292
-798.63,199.42,-0.22483,-0.147914651,-51.99981802
-798.58,-325.41,0.32877,0.214097776,53.56067975
-798.19,-290.55,0.29425,0.192446793,52.89940454
-798.05,83.942,-0.10222,-0.067505354,-51.42502596
-798.01,509.19,-0.52712,-0.333697962,-57.96320608
-797.96,-377.51,0.37964,0.245575589,54.59191263
-797.86,-536.23,0.52398,0.329781752,58.88689902
-797.71,519.84,-0.53669,-0.339125074,-58.25724503
-797.63,411.34,-0.43749,-0.281578992,-55.3702557
-797.52,310.09,-0.33873,-0.220866438,-53.36417951
-797.5,563.69,-0.57483,-0.360083197,-59.63810724
-797.45,-543.63,0.53055,0.333474017,59.0978528
-797.37,-363.72,0.36664,0.2376938,54.24886984
-797.29,-480.08,0.47504,0.302308247,57.13762507
-797.23,431.73,-0.45689,-0.293212223,-55.82228963
-797.18,-196.73,0.19845,0.131052018,51.42841989
-796.99,-505.59,0.49784,0.315356686,57.86568715
-796.81,146.53,-0.16939,-0.111825583,-51.47696523
-796.68,-581.64,0.56301,0.351133353,60.34079241
-796.47,542.4,-0.55714,-0.350690212,-58.86956079
-796.29,23.168,-0.036757,-0.024149862,-52.2037653
-796.28,585.06,-0.59366,-0.370395172,-60.277467
-796.07,-228.44,0.23169,0.152644945,51.78360508
-796.06,-556,0.54189,0.339935915,59.40945831
-796.05,-595.65,0.57497,0.357562505,60.80265483
-795.83,461.51,-0.48524,-0.310100692,-56.4782061
-795.78,596.56,-0.60358,-0.37571372,-60.64891112
-795.69,226.31,-0.2537,-0.166829067,-52.07182098
-795.56,163.8,-0.18799,-0.124087079,-51.49844858
-795.55,-568.57,0.55279,0.345921661,59.80207744
-795.25,53.866,-0.070027,-0.046256416,-51.38872953
-795.16,-351.1,0.35534,0.230994066,53.8307914
-795.11,-606.46,0.58439,0.362678392,61.13173878
-795.05,499.87,-0.52047,-0.33050508,-57.47715564
-795.05,-451.06,0.44994,0.288091386,56.1796087
-794.93,606.7,-0.61252,-0.380561751,-60.95154012
-794.88,268.88,-0.29791,-0.195285664,-52.55088034
-794.88,550.5,-0.56509,-0.355372249,-59.01354197
-794.71,-514.17,0.50664,0.320731388,57.96395945
-794.59,570.81,-0.58266,-0.364924583,-59.66586715
-794.57,241.16,-0.26946,-0.177075464,-52.17240978
-794.56,-588.17,0.56972,0.355137737,60.42226463
-794.47,-410.06,0.41215,0.265739378,55.0955689
-794.4,-116.43,0.11405,0.075877655,50.30775613
-794.38,183.2,-0.2088,-0.13776936,-51.55764715
-794.26,-313.13,0.31828,0.207989094,53.0272542
-794.26,377.93,-0.40703,-0.26361934,-54.40065989
-794.13,-489.52,0.48518,0.308671747,57.18315794
-793.75,335.27,-0.36536,-0.237964678,-53.53539181
-793.67,471.76,-0.49578,-0.316604571,-56.59281198
-793.49,-275.95,0.28117,0.184584585,52.32582919
-793.32,-99.156,0.09566,0.06376521,50.0191103
-793.31,578.32,-0.58981,-0.369029392,-59.82737775
-793.2,527.94,-0.54643,-0.34544625,-58.18090367
-793.14,-523.03,0.51527,0.325853245,58.12946699
-792.95,590.74,-0.60049,-0.374756178,-60.23484988
-792.91,557.97,-0.5727,-0.359930553,-59.11402797
-792.63,-163.96,0.16503,0.109491282,50.72432918
-792.6,-461.33,0.46059,0.294719298,56.28090985
-792.45,100.45,-0.12068,-0.079907984,-51.02370809
-792.37,-431.19,0.43297,0.278483047,55.4744553
-792.37,-600.57,0.58128,0.361685611,60.71416227
-792.36,-575.65,0.56065,0.350803119,59.81898949
-792.34,-549.32,0.53841,0.33879203,58.92050375
-792.08,442.33,-0.46942,-0.30145501,-55.71809522
-791.94,601.82,-0.61036,-0.380155132,-60.5555072
-791.83,400.22,-0.42967,-0.27772642,-54.70980406
-791.72,-562.69,0.55014,0.345294716,59.3247664
-791.65,481.87,-0.50611,-0.322928549,-56.72507169
-791.57,-611.08,0.59037,0.366579339,61.04835647
-791.54,296.38,-0.32715,-0.214204777,-52.72768607
-791.47,-73.04,0.067687,0.045270961,49.5152717
-791.46,490.83,-0.51433,-0.327679122,-56.96147999
-791.38,611.32,-0.61859,-0.384548121,-60.86153214
-791.36,514.88,-0.53596,-0.339959916,-57.65388047
-791.22,421.79,-0.45054,-0.290371146,-55.16004475
-791.18,-13.106,0.0026062,0.001992377,30.80858278
-790.58,-336.47,0.3429,0.223797749,53.21869912
-790.52,536.12,-0.55517,-0.350841569,-58.23951562
-790.28,-594.02,0.57719,0.360013767,60.3244245
-790.23,-532.37,0.52506,0.331863055,58.21586428
-790.13,-540.85,0.53244,0.33596321,58.48163864
-790.07,-398.8,0.40359,0.261185841,54.52215892
-790.06,-43.702,0.03595,0.024198546,48.56264321
-790,565.45,-0.58089,-0.364989816,-59.15238569
-789.86,-471.99,0.47174,0.301658036,56.38237475
-789.62,-582.08,0.56769,0.355142904,59.84832956
-789.61,364.76,-0.39627,-0.257638998,-53.80823687
-789.48,-498.41,0.49567,0.315479398,57.11644018
-789.44,-260.64,0.26691,0.175822835,51.80621982
-789.36,584.67,-0.59762,-0.374073296,-59.76013429
-789.21,-243.32,0.24912,0.16441467,51.51932613
-789.08,596.1,-0.60741,-0.379290203,-60.1438675
-788.72,-605.3,0.58743,0.365719205,60.62323012
-788.72,544.63,-0.56368,-0.35590568,-58.37904038
-788.5,322.78,-0.35501,-0.232110699,-52.94857209
-788.26,506.52,-0.53027,-0.337359567,-57.18244042
-788.07,210.91,-0.2397,-0.158341297,-51.38185981
-788.03,118.02,-0.14031,-0.093070232,-50.7571181
-788.01,6.1369,-0.018394,-0.011993408,-53.3675861
-788.01,-615.66,0.59634,0.370482345,60.96313581
-788.01,615.66,-0.62433,-0.388324759,-60.7752237
-787.96,-211.54,0.21637,0.143297873,50.99316975
-787.95,607.18,-0.61736,-0.384743057,-60.46033562
-787.91,-569.85,0.55848,0.350594704,59.29504722
-787.9,453.22,-0.48176,-0.309423651,-55.69592016
-787.86,-442.12,0.44539,0.286544112,55.43505578
-787.8,-556.01,0.54682,0.34430724,58.81745632
-787.7,-587.89,0.57371,0.3587571,59.91599892
-787.41,572.06,-0.58813,-0.369460645,-59.18610214
-787.4,-301,0.30874,0.202670894,52.3356385
-787.32,-183.43,0.18687,0.124093444,50.58813257
-787.17,-507.27,0.50483,0.321100619,57.21863187
-787.09,522.49,-0.54518,-0.34598213,-57.57461248
-787.01,-482.54,0.48282,0.308549481,56.48057434
-786.99,552.43,-0.57149,-0.360549709,-58.50518973
-786.99,-146.24,0.14728,0.098091788,50.1450858
-786.91,-386.79,0.39357,0.255524709,54.02424349
-786.75,282.2,-0.31441,-0.206609706,-52.17581335
-786.72,-420.9,0.42615,0.275255094,54.82002313
-786.4,578.87,-0.59456,-0.373126802,-59.34529391
-786.12,-372.8,0.38042,0.247569182,53.66209854
-786.08,69.126,-0.087362,-0.057995157,-50.6367148
-786.03,388.28,-0.42089,-0.273232931,-54.04072919
-786.03,350.42,-0.38367,-0.25031507,-53.27483082
-785.96,254.25,-0.28577,-0.188331841,-51.73748558
-785.93,589.97,-0.60425,-0.378371429,-59.69757582
-785.7,38.425,-0.053796,-0.035636357,-50.95818983
-785.7,-599.05,0.5842,0.364723483,60.17614098
-785.43,560.28,-0.57924,-0.365103622,-58.65085016
-785.32,-516.21,0.51378,0.326500106,57.35982647
-785.21,601.78,-0.61461,-0.38397893,-60.06347011
-785.07,464.19,-0.49347,-0.316768998,-55.78229009
-785.06,432.76,-0.46404,-0.299408768,-54.98544097
-785.02,-610.15,0.59374,0.369843909,60.53799609
-784.98,-524.91,0.52161,0.330962365,57.60402225
-784.96,497.13,-0.52369,-0.33424939,-56.67642673
-784.94,410.98,-0.44334,-0.28701662,-54.46492276
-784.66,619.93,-0.63002,-0.39207139,-60.6901234
-784.54,-576.98,0.56655,0.355643267,59.3028891
-784.48,-548.15,0.54208,0.342398461,58.3184684
-784.45,-620.19,0.60229,0.374379335,60.87693504
-784.16,612.57,-0.62426,-0.389236239,-60.3807502
-783.94,-453.05,0.45756,0.29434426,55.45062762
-783.71,530.55,-0.55431,-0.351766219,-57.57908807
-783.69,-563.04,0.55528,0.349763114,58.75887944
-783.5,-360.33,0.36942,0.241114057,53.21379621
-783.3,-323.66,0.33312,0.218490663,52.46418123
-783.23,-592.47,0.5803,0.363235188,59.75875095
-783.02,475.06,-0.50463,-0.323635764,-55.92528886
-782.66,309.19,-0.34356,-0.225565724,-52.31037487
-782.51,-491.47,0.49335,0.315402345,56.41925567
-782.48,-539.8,0.53605,0.339484233,57.90129474
-782.45,-127.93,0.12838,0.085793585,49.63822844
-782.17,596.38,-0.61203,-0.383354494,-59.65118687
-782.06,539.68,-0.56335,-0.357130233,-57.7435757
-782.03,-87.95,0.084913,0.056948437,49.10505736
-782.01,-347.49,0.35741,0.233837777,52.84527809
-781.98,172.65,-0.20045,-0.133077819,-50.62615371
-781.94,-604.49,0.59105,0.369163238,60.10532436
-781.91,136.3,-0.16115,-0.107157378,-50.38628573
-781.85,-287.2,0.29677,0.195610728,51.71458266
-781.75,515.09,-0.54172,-0.345106104,-56.97201357
-781.5,-584.26,0.57454,0.360575931,59.33953167
-781.45,486.03,-0.51557,-0.330249777,-56.1151696
-781.43,-409.41,0.41787,0.271040534,54.17251217
-781.29,-614.78,0.59991,0.373908821,60.44285814
-781.16,-464.14,0.46925,0.301669367,55.55109401
-781.15,194.12,-0.22368,-0.148388819,-50.73911987
-781.13,566.4,-0.58718,-0.370355447,-58.54498832
-781.06,606.87,-0.62153,-0.388582695,-59.94793605
-781.06,583.21,-0.60161,-0.378109516,-59.10998656
-780.94,624.61,-0.6363,-0.396214187,-60.59495599
-780.84,226.96,-0.25873,-0.171279264,-51.05739844
-780.78,-531.87,0.53017,0.336556293,57.52788194
-780.73,-624.87,0.60848,0.378441066,60.78593337
-780.67,-28.497,0.019758,0.013478843,46.58527762
-780.58,375.55,-0.41098,-0.267929103,-53.39132441
-780.26,574.73,-0.59488,-0.374701341,-58.76110781
-780.22,-226.37,0.23416,0.155414389,50.6681594
-780.16,443.89,-0.47711,-0.307980919,-54.9154412
-780.16,153.91,-0.18059,-0.12010117,-50.36489593
-780.1,-433,0.44088,0.285064282,54.65985293
-780.05,548.13,-0.57198,-0.362308375,-57.87103991
-779.94,-570.06,0.56354,0.355023885,58.73298197
-779.84,336.84,-0.37274,-0.244268819,-52.59417948
-779.82,-474.7,0.47966,0.307961847,55.75305972
-779.8,617.99,-0.63159,-0.394090683,-60.26514399
-779.79,-58.799,0.053182,0.035827819,48.43772732
-779.54,-555.47,0.55134,0.348489249,58.20861112
-779.46,589.85,-0.60826,-0.382012788,-59.2250363
-779.26,85.75,-0.10629,-0.070806078,-50.11423143
-779.23,556.78,-0.58002,-0.366893454,-58.08949266
-778.66,422.41,-0.45747,-0.296501463,-54.28928907
-778.61,505.94,-0.53531,-0.342096106,-56.47941933
-778.52,-501.03,0.50419,0.322333475,56.41875212
-778.47,399.29,-0.43524,-0.28308076,-53.75117702
-778.45,267.72,-0.30235,-0.199705203,-51.39815885
-778.45,-597.94,0.58786,0.368301763,59.61368077
-778.31,-619.39,0.6056,0.377546582,60.40404796
-778.01,-198.12,0.20483,0.136428635,50.13710232
-778,612.1,-0.62788,-0.392630174,-59.91639006
-777.72,-610.17,0.59843,0.373986246,60.01390606
-777.59,601.99,-0.6197,-0.388476019,-59.52078637
-777.33,-272.16,0.28292,0.187166697,51.15936978
-777.29,-171.28,0.17623,0.117673854,49.76139004
-777.15,-629.32,0.61442,0.382335901,60.70162364
-777.15,629.32,-0.64268,-0.400430658,-60.49720151
-777.1,-510.52,0.51349,0.3278916,56.60358492
-776.96,22.205,-0.036278,-0.024043474,-50.88501457
-776.86,-577.14,0.57146,0.359953009,58.75961192
-776.81,-590.84,0.58299,0.366105954,59.24078614
-776.66,523.95,-0.55265,-0.352287395,-56.87475856
-776.62,-107.39,0.10691,0.071748269,49.00707948
-776.44,455.14,-0.48971,-0.316063796,-54.94023853
-776.4,-311.58,0.3237,0.213286694,51.76755489
-776.37,-521.51,0.52367,0.33378125,56.89017866
-776.26,-396.67,0.40816,0.265882495,53.51142256
-776.01,-547.36,0.5465,0.346566217,57.68992258
-775.73,362.03,-0.3998,-0.261681638,-52.78106757
-775.71,495.91,-0.52788,-0.338414299,-55.9863165
-775.63,241.54,-0.27576,-0.182789874,-50.86174865
-775.51,622.75,-0.63836,-0.398645595,-60.13220978
-775.46,295.02,-0.3318,-0.218885766,-51.58591922
